county,reportTypeCode,reportType,reportNumber,correctionReportnumber,precinctsReporting,precinctsTotal,precinctsReportingPercent,voterTurnout,totalRegisteredVoters,voterTurnoutPercentage,firstReportTimestamp,lastReportTimestamp,statusFirstReportTimestamp,statusLastReportTimestamp,countyLink,countyName,timestamp,download_timestamp
59,R,R,0,0,8315,18185,45.7,8220803,22057610,37.3,202109142001,202109142121,Sep 14<br />8:01 p.m.,Sep 14<br />9:21 p.m.,,Statewide,"September 14, 2021, 9:21 p.m.",2021-09-15T04:25:09+00:00
2,R,R,0,0,2,5,40.0,240,919,26.1,202109142058,202109142123,Sep 14<br />8:58 p.m.,Sep 14<br />9:23 p.m.,http://www.alpinecountyca.gov/index.aspx?NID=388,Alpine,"September 14, 2021, 9:23 p.m.",2021-09-15T04:29:14+00:00
5,,,0,0,0,29,0.0,,32542,,,,,,https://elections.calaverasgov.us/Next-Election/Special-Election,Calaveras,"September 14, 2021, 9:26 p.m.",2021-09-15T04:29:14+00:00
7,R,R,0,0,0,958,0.0,294418,708401,41.6,202109142025,202109142126,Sep 14<br />8:25 p.m.,Sep 14<br />9:26 p.m.,https://www.cocovote.us/election/california-gubernatorial-recall-election/#Election,Contra Costa,"September 14, 2021, 9:26 p.m.",2021-09-15T04:29:14+00:00
12,,,0,0,0,47,0.0,,86191,,,,,,https://humboldtgov.org/2944/38189/Statewide-Special-Election-Governor-Reca,Humboldt,"September 14, 2021, 9:26 p.m.",2021-09-15T04:29:14+00:00
26,R,R,0,0,3,12,25.0,3166,8035,39.4,202109142125,202109142125,Sep 14<br />9:25 p.m.,Sep 14<br />9:25 p.m.,https://monocounty.ca.gov/elections/page/september-14-2021-california-gubernatorial-recall-election,Mono,"September 14, 2021, 9:25 p.m.",2021-09-15T04:29:14+00:00
56,R,R,0,0,0,697,0.0,218203,509797,42.8,202109142036,202109142122,Sep 14<br />8:36 p.m.,Sep 14<br />9:22 p.m.,https://recorder.countyofventura.org/2021-governor-recall/,Ventura,"September 14, 2021, 9:22 p.m.",2021-09-15T04:29:14+00:00
59,R,R,0,0,8319,18185,45.7,8247258,22057610,37.4,202109142001,202109142126,Sep 14<br />8:01 p.m.,Sep 14<br />9:26 p.m.,,Statewide,"September 14, 2021, 9:26 p.m.",2021-09-15T04:29:14+00:00
5,,,0,0,0,29,0.0,,32542,,,,,,https://elections.calaverasgov.us/Next-Election/Special-Election,Calaveras,"September 14, 2021, 9:31 p.m.",2021-09-15T04:35:18+00:00
8,F,SF,0,0,18,18,100.0,7255,15044,48.2,202109142044,202109142130,Sep 14<br />8:44 p.m.,Sep 14<br />9:30 p.m.,http://www.co.del-norte.ca.us/departments/clerk-recorder/elections,Del Norte,"September 14, 2021, 9:30 p.m.",2021-09-15T04:35:18+00:00
12,,,0,0,0,47,0.0,,86191,,,,,,https://humboldtgov.org/2944/38189/Statewide-Special-Election-Governor-Reca,Humboldt,"September 14, 2021, 9:31 p.m.",2021-09-15T04:35:18+00:00
35,F,SF,0,0,18,18,100.0,14869,36935,40.3,202109142005,202109142129,Sep 14<br />8:05 p.m.,Sep 14<br />9:29 p.m.,http://sbcvote.us/registrar-of-voters/,San Benito,"September 14, 2021, 9:29 p.m.",2021-09-15T04:35:18+00:00
41,R,R,0,0,0,338,0.0,212644,440809,48.2,202109142011,202109142131,Sep 14<br />8:11 p.m.,Sep 14<br />9:31 p.m.,https://www.smcacre.org/current-election,San Mateo,"September 14, 2021, 9:31 p.m.",2021-09-15T04:35:18+00:00
59,R,R,0,0,8355,18185,45.9,8249553,22057610,37.4,202109142001,202109142131,Sep 14<br />8:01 p.m.,Sep 14<br />9:31 p.m.,,Statewide,"September 14, 2021, 9:31 p.m.",2021-09-15T04:35:18+00:00
5,,,0,0,0,29,0.0,,32542,,,,,,https://elections.calaverasgov.us/Next-Election/Special-Election,Calaveras,"September 14, 2021, 9:35 p.m.",2021-09-15T04:39:22+00:00
12,R,R,0,0,0,47,0.0,34681,86191,40.2,202109142134,202109142134,Sep 14<br />9:34 p.m.,Sep 14<br />9:34 p.m.,https://humboldtgov.org/2944/38189/Statewide-Special-Election-Governor-Reca,Humboldt,"September 14, 2021, 9:34 p.m.",2021-09-15T04:39:22+00:00
47,R,R,0,0,29,54,53.7,12839,29162,44.0,202109142049,202109142134,Sep 14<br />8:49 p.m.,Sep 14<br />9:34 p.m.,https://www.co.siskiyou.ca.us/elections/page/current-election,Siskiyou,"September 14, 2021, 9:34 p.m.",2021-09-15T04:39:22+00:00
49,R,R,0,0,11,324,3.4,143244,304891,47.0,202109142009,202109142135,Sep 14<br />8:09 p.m.,Sep 14<br />9:35 p.m.,https://sonomacounty.ca.gov/CRA/Registrar-of-Voters/Elections/September-14-2021-California-Gubernatorial-Recall-Election/,Sonoma,"September 14, 2021, 9:35 p.m.",2021-09-15T04:39:22+00:00
59,R,R,0,0,8376,18185,46.1,8284727,22057610,37.6,202109142001,202109142135,Sep 14<br />8:01 p.m.,Sep 14<br />9:35 p.m.,,Statewide,"September 14, 2021, 9:35 p.m.",2021-09-15T04:39:22+00:00
1,F,SF,0,0,521,521,100.0,333557,948561,35.2,202109142017,202109142137,Sep 14<br />8:17 p.m.,Sep 14<br />9:37 p.m.,https://www.acvote.org/election-information/elections?id=241#,Alameda,"September 14, 2021, 9:37 p.m.",2021-09-15T04:45:22+00:00
5,,,0,0,0,29,0.0,,32542,,,,,,https://elections.calaverasgov.us/Next-Election/Special-Election,Calaveras,"September 14, 2021, 9:41 p.m.",2021-09-15T04:45:22+00:00
30,U,U,0,0,1801,1801,100.0,775416,1807543,42.9,202109142013,202109142139,Sep 14<br />8:13 p.m.,Sep 14<br />9:39 p.m.,https://www.ocvote.com/elections/2021-california-gubernatorial-recall-election,Orange,"September 14, 2021, 9:39 p.m.",2021-09-15T04:45:22+00:00
42,R,R,0,0,17,115,14.8,98813,238548,41.4,202109142011,202109142141,Sep 14<br />8:11 p.m.,Sep 14<br />9:41 p.m.,https://countyofsb.org/care/elections/voting/upcoming/september-14-2021.sbc,Santa Barbara,"September 14, 2021, 9:41 p.m.",2021-09-15T04:45:22+00:00
59,R,R,0,0,8912,18185,49.0,8312566,22057610,37.7,202109142001,202109142141,Sep 14<br />8:01 p.m.,Sep 14<br />9:41 p.m.,,Statewide,"September 14, 2021, 9:41 p.m.",2021-09-15T04:45:22+00:00
5,,,0,0,0,29,0.0,,32542,,,,,,https://elections.calaverasgov.us/Next-Election/Special-Election,Calaveras,"September 14, 2021, 9:45 p.m.",2021-09-15T04:49:24+00:00
43,R,R,0,0,499,509,98.0,472522,1012905,46.7,202109142005,202109142145,Sep 14<br />8:05 p.m.,Sep 14<br />9:45 p.m.,https://sccvote.sccgov.org/elections/september-14-2021-california-gubernatorial-recall-election,Santa Clara,"September 14, 2021, 9:45 p.m.",2021-09-15T04:49:24+00:00
59,R,R,0,0,8912,18185,49.0,8335222,22057610,37.8,202109142001,202109142145,Sep 14<br />8:01 p.m.,Sep 14<br />9:45 p.m.,,Statewide,"September 14, 2021, 9:45 p.m.",2021-09-15T04:49:24+00:00
2,R,R,0,0,3,5,60.0,291,919,31.7,202109142058,202109142149,Sep 14<br />8:58 p.m.,Sep 14<br />9:49 p.m.,http://www.alpinecountyca.gov/index.aspx?NID=388,Alpine,"September 14, 2021, 9:49 p.m.",2021-09-15T04:55:19+00:00
5,,,0,0,0,29,0.0,,32542,,,,,,https://elections.calaverasgov.us/Next-Election/Special-Election,Calaveras,"September 14, 2021, 9:49 p.m.",2021-09-15T04:55:19+00:00
21,R,R,0,0,26,104,25.0,93304,173763,53.7,202109142011,202109142147,Sep 14<br />8:11 p.m.,Sep 14<br />9:47 p.m.,https://www.marincounty.org/depts/rv/election-info/election-page,Marin,"September 14, 2021, 9:47 p.m.",2021-09-15T04:55:19+00:00
38,R,R,0,0,415,611,67.9,261077,503841,51.8,202109142015,202109142147,Sep 14<br />8:15 p.m.,Sep 14<br />9:47 p.m.,https://sfelections.sfgov.org/,San Francisco,"September 14, 2021, 9:47 p.m.",2021-09-15T04:55:19+00:00
59,R,R,0,0,9354,18185,51.4,8350367,22057610,37.9,202109142001,202109142149,Sep 14<br />8:01 p.m.,Sep 14<br />9:49 p.m.,,Statewide,"September 14, 2021, 9:49 p.m.",2021-09-15T04:55:19+00:00
5,,,0,0,0,29,0.0,,32542,,,,,,https://elections.calaverasgov.us/Next-Election/Special-Election,Calaveras,"September 14, 2021, 9:52 p.m.",2021-09-15T04:59:11+00:00
14,R,R,0,0,19,20,95.0,4448,11063,40.2,202109142024,202109142152,Sep 14<br />8:24 p.m.,Sep 14<br />9:52 p.m.,https://elections.inyocounty.us/,Inyo,"September 14, 2021, 9:52 p.m.",2021-09-15T04:59:11+00:00
59,R,R,0,0,9354,18185,51.4,8350460,22057610,37.9,202109142001,202109142152,Sep 14<br />8:01 p.m.,Sep 14<br />9:52 p.m.,,Statewide,"September 14, 2021, 9:52 p.m.",2021-09-15T04:59:11+00:00
5,,,0,0,0,29,0.0,,32542,,,,,,https://elections.calaverasgov.us/Next-Election/Special-Election,Calaveras,"September 14, 2021, 10:01 p.m.",2021-09-15T05:05:21+00:00
11,F,SF,0,0,34,34,100.0,6370,14654,43.5,202109142005,202109142201,Sep 14<br />8:05 p.m.,Sep 14<br />10:01 p.m.,http://www.countyofglenn.net/dept/elections/welcome,Glenn,"September 14, 2021, 10:01 p.m.",2021-09-15T05:05:21+00:00
29,U,U,0,0,112,112,100.0,40926,75575,54.2,202109142011,202109142201,Sep 14<br />8:11 p.m.,Sep 14<br />10:01 p.m.,https://www.mynevadacounty.com/3281/Sept-14-2021-Gubernatorial-Recall-Electi,Nevada,"September 14, 2021, 10:01 p.m.",2021-09-15T05:05:21+00:00
34,F,SF,0,0,602,602,100.0,301573,873180,34.5,202109142009,202109142157,Sep 14<br />8:09 p.m.,Sep 14<br />9:57 p.m.,http://www.elections.saccounty.net/ElectionInformation/Pages/InfoUpcomingElect.aspx ,Sacramento,"September 14, 2021, 9:57 p.m.",2021-09-15T05:05:21+00:00
39,R,R,0,0,0,269,0.0,116161,380844,30.5,202109142019,202109142156,Sep 14<br />8:19 p.m.,Sep 14<br />9:56 p.m.,https://www.sjgov.org/department/rov/info/election_information,San Joaquin,"September 14, 2021, 9:56 p.m.",2021-09-15T05:05:21+00:00
47,R,R,0,0,37,54,68.5,13177,29162,45.2,202109142049,202109142157,Sep 14<br />8:49 p.m.,Sep 14<br />9:57 p.m.,https://www.co.siskiyou.ca.us/elections/page/current-election,Siskiyou,"September 14, 2021, 9:57 p.m.",2021-09-15T05:05:21+00:00
55,U,U,0,0,41,41,100.0,23480,35414,66.3,202109142045,202109142201,Sep 14<br />8:45 p.m.,Sep 14<br />10:01 p.m.,http://www.co.tuolumne.ca.us/index.aspx?nid=194,Tuolumne,"September 14, 2021, 10:01 p.m.",2021-09-15T05:05:21+00:00
59,R,R,0,0,9412,18185,51.8,8364581,22057610,37.9,202109142001,202109142201,Sep 14<br />8:01 p.m.,Sep 14<br />10:01 p.m.,,Statewide,"September 14, 2021, 10:01 p.m.",2021-09-15T05:05:21+00:00
2,R,R,0,0,4,5,80.0,407,919,44.3,202109142058,202109142206,Sep 14<br />8:58 p.m.,Sep 14<br />10:06 p.m.,http://www.alpinecountyca.gov/index.aspx?NID=388,Alpine,"September 14, 2021, 10:06 p.m.",2021-09-15T05:09:18+00:00
5,,,0,0,0,29,0.0,,32542,,,,,,https://elections.calaverasgov.us/Next-Election/Special-Election,Calaveras,"September 14, 2021, 10:06 p.m.",2021-09-15T05:09:18+00:00
39,R,R,0,0,12,269,4.5,116161,380844,30.5,202109142019,202109142205,Sep 14<br />8:19 p.m.,Sep 14<br />10:05 p.m.,https://www.sjgov.org/department/rov/info/election_information,San Joaquin,"September 14, 2021, 10:05 p.m.",2021-09-15T05:09:18+00:00
41,R,R,0,0,0,338,0.0,213905,440809,48.5,202109142011,202109142203,Sep 14<br />8:11 p.m.,Sep 14<br />10:03 p.m.,https://www.smcacre.org/current-election,San Mateo,"September 14, 2021, 10:03 p.m.",2021-09-15T05:09:18+00:00
59,R,R,0,0,9425,18185,51.8,8365958,22057610,37.9,202109142001,202109142206,Sep 14<br />8:01 p.m.,Sep 14<br />10:06 p.m.,,Statewide,"September 14, 2021, 10:06 p.m.",2021-09-15T05:09:18+00:00
5,,,0,0,0,29,0.0,,32542,,,,,,https://elections.calaverasgov.us/Next-Election/Special-Election,Calaveras,"September 14, 2021, 10:11 p.m.",2021-09-15T05:15:23+00:00
6,F,SF,0,0,18,18,100.0,3891,10078,38.6,202109142046,202109142207,Sep 14<br />8:46 p.m.,Sep 14<br />10:07 p.m.,http://www.countyofcolusa.org/index.aspx?NID=197,Colusa,"September 14, 2021, 10:07 p.m.",2021-09-15T05:15:23+00:00
10,R,R,0,0,0,279,0.0,166602,501955,33.2,202109142015,202109142209,Sep 14<br />8:15 p.m.,Sep 14<br />10:09 p.m.,https://www.co.fresno.ca.us/departments/county-clerk-registrar-of-voters/election-races/california-gubernatorial-recall-election-september-14-2021,Fresno,"September 14, 2021, 10:09 p.m.",2021-09-15T05:15:23+00:00
16,F,SF,0,0,30,30,100.0,23719,61800,38.4,202109142011,202109142207,Sep 14<br />8:11 p.m.,Sep 14<br />10:07 p.m.,https://www.countyofkings.com/departments/administration/elections,Kings,"September 14, 2021, 10:07 p.m.",2021-09-15T05:15:23+00:00
20,R,R,0,0,58,72,80.6,30488,70466,43.3,202109142014,202109142209,Sep 14<br />8:14 p.m.,Sep 14<br />10:09 p.m.,http://votemadera.com/,Madera,"September 14, 2021, 10:09 p.m.",2021-09-15T05:15:23+00:00
27,R,R,0,0,0,188,0.0,83175,210325,39.5,202109142017,202109142209,Sep 14<br />8:17 p.m.,Sep 14<br />10:09 p.m.,https://www.montereycountyelections.us/election-description/e/125,Monterey,"September 14, 2021, 10:09 p.m.",2021-09-15T05:15:23+00:00
28,R,R,0,0,190,191,99.5,37271,84814,43.9,202109142001,202109142210,Sep 14<br />8:01 p.m.,Sep 14<br />10:10 p.m.,http://www.countyofnapa.org/Elections/,Napa,"September 14, 2021, 10:10 p.m.",2021-09-15T05:15:23+00:00
30,U,U,0,0,1801,1801,100.0,801805,1807543,44.4,202109142013,202109142207,Sep 14<br />8:13 p.m.,Sep 14<br />10:07 p.m.,https://www.ocvote.com/elections/2021-california-gubernatorial-recall-election,Orange,"September 14, 2021, 10:07 p.m.",2021-09-15T05:15:23+00:00
35,U,U,0,0,18,18,100.0,15754,36935,42.7,202109142005,202109142209,Sep 14<br />8:05 p.m.,Sep 14<br />10:09 p.m.,http://sbcvote.us/registrar-of-voters/,San Benito,"September 14, 2021, 10:09 p.m.",2021-09-15T05:15:23+00:00
36,R,R,0,0,418,1749,23.9,321925,1132989,28.4,202109142027,202109142207,Sep 14<br />8:27 p.m.,Sep 14<br />10:07 p.m.,http://www.sbcountyelections.com/,San Bernardino,"September 14, 2021, 10:07 p.m.",2021-09-15T05:15:23+00:00
37,R,R,0,0,0,1825,0.0,823901,1970788,41.8,202109142005,202109142211,Sep 14<br />8:05 p.m.,Sep 14<br />10:11 p.m.,https://www.sdvote.com/content/rov/en/elections/election_information.html,San Diego,"September 14, 2021, 10:11 p.m.",2021-09-15T05:15:23+00:00
42,R,R,0,0,30,115,26.1,99951,238548,41.9,202109142011,202109142207,Sep 14<br />8:11 p.m.,Sep 14<br />10:07 p.m.,https://countyofsb.org/care/elections/voting/upcoming/september-14-2021.sbc,Santa Barbara,"September 14, 2021, 10:07 p.m.",2021-09-15T05:15:23+00:00
59,R,R,0,0,9789,18185,53.8,8433154,22057610,38.2,202109142001,202109142211,Sep 14<br />8:01 p.m.,Sep 14<br />10:11 p.m.,,Statewide,"September 14, 2021, 10:11 p.m.",2021-09-15T05:15:23+00:00
4,U,U,0,0,156,156,100.0,66277,124878,53.1,202109142108,202109142216,Sep 14<br />9:08 p.m.,Sep 14<br />10:16 p.m.,https://clerk-recorder.buttecounty.net/elections/archives/eln46/46_eln_main.html,Butte,"September 14, 2021, 10:16 p.m.",2021-09-15T05:19:19+00:00
5,,,0,0,0,29,0.0,,32542,,,,,,https://elections.calaverasgov.us/Next-Election/Special-Election,Calaveras,"September 14, 2021, 10:16 p.m.",2021-09-15T05:19:19+00:00
23,R,R,0,0,0,250,0.0,18572,55020,33.8,202109142026,202109142214,Sep 14<br />8:26 p.m.,Sep 14<br />10:14 p.m.,https://www.mendocinocounty.org/government/assessor-county-clerk-recorder-elections/elections/election-candidate-information,Mendocino,"September 14, 2021, 10:14 p.m.",2021-09-15T05:19:19+00:00
25,R,R,0,0,18,21,85.7,2716,5260,51.6,202109142047,202109142214,Sep 14<br />8:47 p.m.,Sep 14<br />10:14 p.m.,http://www.co.modoc.ca.us/departments/elections/current_election.php,Modoc,"September 14, 2021, 10:14 p.m.",2021-09-15T05:19:19+00:00
59,R,R,0,0,9795,18185,53.9,8437076,22057610,38.3,202109142001,202109142216,Sep 14<br />8:01 p.m.,Sep 14<br />10:16 p.m.,,Statewide,"September 14, 2021, 10:16 p.m.",2021-09-15T05:19:19+00:00
5,,,0,0,0,29,0.0,,32542,,,,,,https://elections.calaverasgov.us/Next-Election/Special-Election,Calaveras,"September 14, 2021, 10:21 p.m.",2021-09-15T05:25:15+00:00
15,R,R,0,0,434,727,59.7,82673,437208,18.9,202109142031,202109142217,Sep 14<br />8:31 p.m.,Sep 14<br />10:17 p.m.,https://kernvote.com/ElectionInformation/CurrentElectionInformation?ElectionID=112,Kern,"September 14, 2021, 10:17 p.m.",2021-09-15T05:25:15+00:00
40,R,R,0,0,23,93,24.7,53640,184744,29.0,202109142027,202109142221,Sep 14<br />8:27 p.m.,Sep 14<br />10:21 p.m.,"https://www.slocounty.ca.gov/Departments/Clerk-Recorder/All-Services/Elections-and-Voting/Elections-Conducted-by-County-of-San-Luis-Obispo/September-14,-2021,-California-Gubernatorial-Recal.aspx",San Luis Obispo,"September 14, 2021, 10:21 p.m.",2021-09-15T05:25:15+00:00
45,R,R,0,0,49,98,50.0,40704,113287,35.9,202109142057,202109142219,Sep 14<br />8:57 p.m.,Sep 14<br />10:19 p.m.,https://www.elections.co.shasta.ca.us/california-gubernatorial-recall-election-september-14-2021/,Shasta,"September 14, 2021, 10:19 p.m.",2021-09-15T05:25:15+00:00
48,R,R,0,0,61,187,32.6,107426,262097,41.0,202109142025,202109142219,Sep 14<br />8:25 p.m.,Sep 14<br />10:19 p.m.,https://www.solanocounty.com/depts/rov/default.asp,Solano,"September 14, 2021, 10:19 p.m.",2021-09-15T05:25:15+00:00
59,R,R,0,0,9992,18185,54.9,8451113,22057610,38.3,202109142001,202109142221,Sep 14<br />8:01 p.m.,Sep 14<br />10:21 p.m.,,Statewide,"September 14, 2021, 10:21 p.m.",2021-09-15T05:25:15+00:00
5,,,0,0,0,29,0.0,,32542,,,,,,https://elections.calaverasgov.us/Next-Election/Special-Election,Calaveras,"September 14, 2021, 10:26 p.m.",2021-09-15T05:29:19+00:00
13,R,R,0,0,183,219,83.6,14004,88476,15.8,202109142030,202109142226,Sep 14<br />8:30 p.m.,Sep 14<br />10:26 p.m.,https://elections.imperialcounty.org/,Imperial,"September 14, 2021, 10:26 p.m.",2021-09-15T05:29:19+00:00
33,R,R,0,0,653,763,85.6,473513,1293324,36.6,202109142019,202109142225,Sep 14<br />8:19 p.m.,Sep 14<br />10:25 p.m.,https://www.voteinfo.net/,Riverside,"September 14, 2021, 10:25 p.m.",2021-09-15T05:29:19+00:00
52,R,R,0,0,26,33,78.8,6815,37603,18.1,202109142036,202109142224,Sep 14<br />8:36 p.m.,Sep 14<br />10:24 p.m.,http://www.co.tehama.ca.us/gov-departments/elections,Tehama,"September 14, 2021, 10:24 p.m.",2021-09-15T05:29:19+00:00
56,R,R,0,0,0,697,0.0,220207,509797,43.2,202109142036,202109142223,Sep 14<br />8:36 p.m.,Sep 14<br />10:23 p.m.,https://recorder.countyofventura.org/2021-governor-recall/,Ventura,"September 14, 2021, 10:23 p.m.",2021-09-15T05:29:19+00:00
57,R,R,0,0,31,32,96.9,50264,121550,41.4,202109142025,202109142222,Sep 14<br />8:25 p.m.,Sep 14<br />10:22 p.m.,http://www.yoloelections.org/,Yolo,"September 14, 2021, 10:22 p.m.",2021-09-15T05:29:19+00:00
59,R,R,0,0,10037,18185,55.2,8460657,22057610,38.4,202109142001,202109142226,Sep 14<br />8:01 p.m.,Sep 14<br />10:26 p.m.,,Statewide,"September 14, 2021, 10:26 p.m.",2021-09-15T05:29:19+00:00
5,,,0,0,0,29,0.0,,32542,,,,,,https://elections.calaverasgov.us/Next-Election/Special-Election,Calaveras,"September 14, 2021, 10:31 p.m.",2021-09-15T05:35:20+00:00
10,R,R,0,0,0,279,0.0,180517,501955,36.0,202109142015,202109142231,Sep 14<br />8:15 p.m.,Sep 14<br />10:31 p.m.,https://www.co.fresno.ca.us/departments/county-clerk-registrar-of-voters/election-races/california-gubernatorial-recall-election-september-14-2021,Fresno,"September 14, 2021, 10:31 p.m.",2021-09-15T05:35:20+00:00
41,R,R,0,0,0,338,0.0,215551,440809,48.9,202109142011,202109142231,Sep 14<br />8:11 p.m.,Sep 14<br />10:31 p.m.,https://www.smcacre.org/current-election,San Mateo,"September 14, 2021, 10:31 p.m.",2021-09-15T05:35:20+00:00
50,U,U,0,0,87,87,100.0,101167,282482,35.8,202109142023,202109142231,Sep 14<br />8:23 p.m.,Sep 14<br />10:31 p.m.,https://www.stanvote.com/,Stanislaus,"September 14, 2021, 10:31 p.m.",2021-09-15T05:35:20+00:00
59,R,R,0,0,10037,18185,55.2,8477450,22057610,38.4,202109142001,202109142231,Sep 14<br />8:01 p.m.,Sep 14<br />10:31 p.m.,,Statewide,"September 14, 2021, 10:31 p.m.",2021-09-15T05:35:20+00:00
5,F,SF,0,0,29,29,100.0,18681,32542,57.4,202109142235,202109142235,Sep 14<br />10:35 p.m.,Sep 14<br />10:35 p.m.,https://elections.calaverasgov.us/Next-Election/Special-Election,Calaveras,"September 14, 2021, 10:35 p.m.",2021-09-15T05:39:21+00:00
8,F,SF,0,0,18,18,100.0,7255,15044,48.2,202109142044,202109142130,Sep 14<br />8:44 p.m.,Sep 14<br />9:30 p.m.,https://www.co.del-norte.ca.us/departments/Elections,Del Norte,"September 14, 2021, 9:30 p.m.",2021-09-15T05:39:21+00:00
15,R,R,0,0,434,727,59.7,82673,437208,18.9,202109142031,202109142217,Sep 14<br />8:31 p.m.,Sep 14<br />10:17 p.m.,https://kernvote.com/ElectionInformation/UpcomingElections,Kern,"September 14, 2021, 10:17 p.m.",2021-09-15T05:39:21+00:00
34,F,SF,0,0,602,602,100.0,301573,873180,34.5,202109142009,202109142157,Sep 14<br />8:09 p.m.,Sep 14<br />9:57 p.m.,http://www.elections.saccounty.net/ElectionInformation/Pages/InfoUpcomingElect.aspx,Sacramento,"September 14, 2021, 9:57 p.m.",2021-09-15T05:39:21+00:00
38,R,R,0,0,607,611,99.3,268166,503841,53.2,202109142015,202109142235,Sep 14<br />8:15 p.m.,Sep 14<br />10:35 p.m.,https://sfelections.sfgov.org/,San Francisco,"September 14, 2021, 10:35 p.m.",2021-09-15T05:39:21+00:00
42,R,R,0,0,46,115,40.0,101522,238548,42.6,202109142011,202109142235,Sep 14<br />8:11 p.m.,Sep 14<br />10:35 p.m.,https://countyofsb.org/care/elections/voting/upcoming/september-14-2021.sbc,Santa Barbara,"September 14, 2021, 10:35 p.m.",2021-09-15T05:39:21+00:00
59,R,R,0,0,10274,18185,56.5,8504791,22057610,38.6,202109142001,202109142235,Sep 14<br />8:01 p.m.,Sep 14<br />10:35 p.m.,,Statewide,"September 14, 2021, 10:35 p.m.",2021-09-15T05:39:21+00:00
7,R,R,0,0,0,958,0.0,327998,708401,46.3,202109142025,202109142238,Sep 14<br />8:25 p.m.,Sep 14<br />10:38 p.m.,https://www.cocovote.us/election/california-gubernatorial-recall-election/#Election,Contra Costa,"September 14, 2021, 10:38 p.m.",2021-09-15T05:45:14+00:00
12,R,R,0,0,0,47,0.0,35425,86191,41.1,202109142134,202109142241,Sep 14<br />9:34 p.m.,Sep 14<br />10:41 p.m.,https://humboldtgov.org/2944/38189/Statewide-Special-Election-Governor-Reca,Humboldt,"September 14, 2021, 10:41 p.m.",2021-09-15T05:45:14+00:00
30,U,U,0,0,1801,1801,100.0,834406,1807543,46.2,202109142013,202109142241,Sep 14<br />8:13 p.m.,Sep 14<br />10:41 p.m.,https://www.ocvote.com/elections/2021-california-gubernatorial-recall-election,Orange,"September 14, 2021, 10:41 p.m.",2021-09-15T05:45:14+00:00
31,R,R,0,0,152,265,57.4,107918,277153,38.9,202109142015,202109142239,Sep 14<br />8:15 p.m.,Sep 14<br />10:39 p.m.,https://www.placercountyelections.gov/current-elections/,Placer,"September 14, 2021, 10:39 p.m.",2021-09-15T05:45:14+00:00
58,F,SF,0,0,36,36,100.0,13341,40997,32.5,202109142117,202109142239,Sep 14<br />9:17 p.m.,Sep 14<br />10:39 p.m.,https://www.yuba.org/departments/elections/current_election.php,Yuba,"September 14, 2021, 10:39 p.m.",2021-09-15T05:45:14+00:00
59,R,R,0,0,10462,18185,57.5,8574579,22057610,38.9,202109142001,202109142241,Sep 14<br />8:01 p.m.,Sep 14<br />10:41 p.m.,,Statewide,"September 14, 2021, 10:41 p.m.",2021-09-15T05:45:14+00:00
9,U,U,0,0,103,103,100.0,67242,137856,48.8,202109142029,202109142245,Sep 14<br />8:29 p.m.,Sep 14<br />10:45 p.m.,https://www.edcgov.us/Government/Elections,El Dorado,"September 14, 2021, 10:45 p.m.",2021-09-15T05:49:16+00:00
49,R,R,0,0,36,324,11.1,143737,304891,47.1,202109142009,202109142245,Sep 14<br />8:09 p.m.,Sep 14<br />10:45 p.m.,https://sonomacounty.ca.gov/CRA/Registrar-of-Voters/Elections/September-14-2021-California-Gubernatorial-Recall-Election/,Sonoma,"September 14, 2021, 10:45 p.m.",2021-09-15T05:49:16+00:00
59,R,R,0,0,10487,18185,57.7,8577326,22057610,38.9,202109142001,202109142245,Sep 14<br />8:01 p.m.,Sep 14<br />10:45 p.m.,,Statewide,"September 14, 2021, 10:45 p.m.",2021-09-15T05:49:16+00:00
2,F,SF,0,0,5,5,100.0,560,919,60.9,202109142058,202109142249,Sep 14<br />8:58 p.m.,Sep 14<br />10:49 p.m.,http://www.alpinecountyca.gov/index.aspx?NID=388,Alpine,"September 14, 2021, 10:49 p.m.",2021-09-15T05:55:15+00:00
20,F,SF,0,0,72,72,100.0,31171,70466,44.2,202109142014,202109142249,Sep 14<br />8:14 p.m.,Sep 14<br />10:49 p.m.,http://votemadera.com/,Madera,"September 14, 2021, 10:49 p.m.",2021-09-15T05:55:15+00:00
59,R,R,0,0,10502,18185,57.8,8578162,22057610,38.9,202109142001,202109142249,Sep 14<br />8:01 p.m.,Sep 14<br />10:49 p.m.,,Statewide,"September 14, 2021, 10:49 p.m.",2021-09-15T05:55:15+00:00
17,R,R,0,0,0,70,0.0,8850,37599,23.5,202109142055,202109142256,Sep 14<br />8:55 p.m.,Sep 14<br />10:56 p.m.,http://www.lakecountyca.gov/Government/Directory/ROV/Upcoming/Upcoming.htm,Lake,"September 14, 2021, 10:56 p.m.",2021-09-15T05:59:22+00:00
19,U,U,0,0,2799,2799,100.0,2044883,5636409,36.3,202109142009,202109142253,Sep 14<br />8:09 p.m.,Sep 14<br />10:53 p.m.,https://www.lavote.net/home/voting-elections/current-elections/upcoming-elections#,Los Angeles,"September 14, 2021, 10:53 p.m.",2021-09-15T05:59:22+00:00
