county,reporting,Larry A. Elder,Kevin Paffrath,Kevin L. Faulconer,Brandon M. Ross,John Cox,Kevin Kiley,Jacqueline McGowan,Joel Ventresca,Daniel Watts,Holly L. Baade,Patrick Kilpatrick,"Armando ""Mando"" Perez-Serrato",Caitlyn Jenner,John R. Drake,Dan Kapelovitz,Jeff Hewitt,Ted Gaines,Angelyne,David Moore,Doug Ose,Michael Loebs,Anthony Trimino,Heather Collins,Major Singh,Denver Stoner,David Lozano,Steve Chavez Lodge,Sam L. Gallucci,Jenny Rae Le Roux,David Alexander Bramante,Diego Martinez,Sarah Stephens,Robert C. Newman II,Dennis Richter,Denis Lucey,Daniel Mercuri,James G. Hanink,"Chauncey ""Slim"" Killens",Leo S. Zacky,Kevin K. Kaul,David Hillberg,Rhonda Furin,Adam Papagan,Nickolas Wildstar,"Jeremiah ""Jeremy"" Marciniak",Joe M. Symmon,reporting_time,download_timestamp
calaveras,0% (0 of 29) precincts reporting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"September 14, 2021, 10:01 p.m.",2021-09-15T05:05:21+00:00
glenn,100% (34 of 34) precincts reporting,"2,782",156,122,130,506,461,60,69,49,24,58,38,84,9,7,22,99,8,9,119,11,8,12,9,18,14,21,7,33,2,6,3,15,6,2,6,1,38,16,2,0,2,3,4,1,1,"September 14, 2021, 10:01 p.m.",2021-09-15T05:05:21+00:00
nevada,100% (112 of 112) precincts reporting,"11,220","1,730","2,243",902,877,"2,213",450,851,188,210,417,35,234,146,485,134,629,146,37,286,61,60,82,35,50,14,40,23,66,21,6,7,13,36,21,13,17,56,12,37,3,10,9,11,7,1,"September 14, 2021, 10:01 p.m.",2021-09-15T05:05:21+00:00
sacramento,100% (602 of 602) precincts reporting,"66,387","15,334","17,015","9,630","7,289","10,152","4,597","5,192","3,546","1,566","1,485",983,"2,059","1,177","1,197","1,124","3,002",572,511,"2,015",541,339,"1,043",594,341,223,308,265,276,117,161,163,362,221,72,127,117,140,120,107,54,206,69,73,66,27,"September 14, 2021, 9:57 p.m.",2021-09-15T05:05:21+00:00
san-joaquin,0% (0 of 269) precincts reporting,"33,001","4,126","5,214","4,265","4,691","2,267","1,829","1,085","1,402",638,524,615,936,457,217,582,929,116,231,683,192,102,168,281,246,191,278,514,134,91,88,91,123,86,67,48,42,66,183,41,19,37,19,25,22,16,"September 14, 2021, 9:56 p.m.",2021-09-15T05:05:21+00:00
siskiyou,68.5% (37 of 54) precincts reporting,"5,177",329,302,336,269,539,167,251,86,62,80,26,168,59,107,61,382,36,20,162,15,13,30,12,55,13,32,18,68,8,1,9,39,19,6,19,6,38,26,7,6,7,1,8,3,3,"September 14, 2021, 9:57 p.m.",2021-09-15T05:05:21+00:00
statewide,"51.8% (9,412 of 18,185) precincts reporting","1,941,881","472,373","414,968","268,271","208,101","138,467","132,241","128,672","108,033","59,417","59,146","50,583","52,037","41,854","42,153","32,376","30,884","24,799","18,975","17,355","16,621","11,563","15,236","13,694","13,192","12,672","11,251","10,762","9,615","6,951","6,730","6,925","6,372","6,718","4,922","4,459","4,480","4,445","4,029","3,269","2,835","2,696","2,439","2,282","1,811","1,481","September 14, 2021, 10:01 p.m.",2021-09-15T05:05:21+00:00
tuolumne,100% (41 of 41) precincts reporting,"10,080",544,946,420,"1,212",698,227,231,111,79,204,54,246,49,100,94,121,28,18,174,21,55,36,14,68,17,45,28,38,11,131,12,40,11,19,15,9,20,21,6,9,12,3,6,0,1,"September 14, 2021, 10:01 p.m.",2021-09-15T05:05:21+00:00
alpine,80% (4 of 5) precincts reporting,91,17,11,11,3,10,5,5,1,3,3,1,4,0,4,1,14,0,3,3,0,0,1,1,13,0,0,1,0,1,1,0,1,0,0,0,0,1,2,0,0,2,0,0,0,0,"September 14, 2021, 10:06 p.m.",2021-09-15T05:09:18+00:00
calaveras,0% (0 of 29) precincts reporting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"September 14, 2021, 10:06 p.m.",2021-09-15T05:09:18+00:00
san-joaquin,4.5% (12 of 269) precincts reporting,"33,001","4,126","5,214","4,265","4,691","2,267","1,829","1,085","1,402",638,524,615,936,457,217,582,929,116,231,683,192,102,168,281,246,191,278,514,134,91,88,91,123,86,67,48,42,66,183,41,19,37,19,25,22,16,"September 14, 2021, 10:05 p.m.",2021-09-15T05:09:18+00:00
san-mateo,0% (0 of 338) precincts reporting,"26,079","16,579","8,291","7,544","5,482","2,216","4,616","3,756","3,340","1,873",954,"1,002","1,087",988,"1,115","1,004",363,407,595,219,570,103,384,341,205,169,274,135,190,117,316,99,72,173,191,180,85,65,27,58,44,41,61,34,64,31,"September 14, 2021, 10:03 p.m.",2021-09-15T05:09:18+00:00
statewide,"51.8% (9,425 of 18,185) precincts reporting","1,942,489","472,437","415,014","268,301","208,121","138,498","132,305","128,680","108,054","59,457","59,149","50,594","52,041","41,863","42,159","32,385","30,886","24,800","18,981","17,356","16,621","11,569","15,236","13,701","13,197","12,672","11,253","10,768","9,616","6,952","6,732","6,925","6,372","6,718","4,923","4,463","4,481","4,446","4,031","3,269","2,835","2,696","2,439","2,282","1,813","1,481","September 14, 2021, 10:06 p.m.",2021-09-15T05:09:18+00:00
calaveras,0% (0 of 29) precincts reporting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"September 14, 2021, 10:11 p.m.",2021-09-15T05:15:23+00:00
colusa,100% (18 of 18) precincts reporting,"1,477",110,151,70,241,344,38,40,32,18,33,55,50,15,8,8,37,1,9,87,2,3,6,2,7,7,3,4,11,2,2,2,7,6,1,0,0,4,2,0,1,0,0,0,0,0,"September 14, 2021, 10:07 p.m.",2021-09-15T05:15:23+00:00
fresno,0% (0 of 279) precincts reporting,"58,417","6,144","9,401","3,636","5,537","2,610","2,388","2,037","2,052",857,762,"1,566","1,231",980,467,588,823,242,391,324,161,251,301,548,317,205,170,174,210,131,125,163,175,91,90,172,88,87,162,50,127,42,42,80,64,26,"September 14, 2021, 10:09 p.m.",2021-09-15T05:15:23+00:00
kings,100% (30 of 30) precincts reporting,"11,525",731,"1,015",378,"1,003",449,214,186,220,93,123,247,214,212,45,130,141,26,34,71,10,71,38,34,50,43,28,24,37,16,19,28,27,4,5,15,7,18,13,8,6,4,10,4,2,1,"September 14, 2021, 10:07 p.m.",2021-09-15T05:15:23+00:00
madera,80.6% (58 of 72) precincts reporting,"13,106",690,"1,613",516,"1,131",497,264,453,168,88,496,266,211,89,52,83,247,36,37,91,23,99,49,44,38,149,54,52,40,27,59,34,69,14,26,16,13,31,34,5,4,13,9,8,3,1,"September 14, 2021, 10:09 p.m.",2021-09-15T05:15:23+00:00
monterey,0% (0 of 188) precincts reporting,"16,278","5,024","2,241","2,508","1,823","1,162","1,305","1,459","1,447",607,569,991,834,761,443,580,246,160,170,200,164,73,247,123,168,63,103,66,117,50,88,76,57,60,35,32,89,107,44,20,88,27,32,20,14,13,"September 14, 2021, 10:09 p.m.",2021-09-15T05:15:23+00:00
napa,99.5% (190 of 191) precincts reporting,"6,984","1,720","1,387","1,135","1,158",789,418,954,289,185,531,155,233,117,153,153,174,73,59,85,47,52,84,19,45,65,47,18,45,31,23,22,24,32,20,14,12,28,12,10,6,17,10,7,4,0,"September 14, 2021, 10:10 p.m.",2021-09-15T05:15:23+00:00
orange,"100% (1,801 of 1,801) precincts reporting","265,507","43,623","42,766","19,855","22,076","13,122","12,491","6,344","7,839","9,768","3,029","4,040","4,069","3,692","2,555","3,001","1,304","1,596","2,587",621,"1,425","1,480",789,"1,320","1,293",750,"1,828",939,763,"1,846",988,680,476,418,567,877,632,238,224,265,705,323,193,221,333,166,"September 14, 2021, 10:07 p.m.",2021-09-15T05:15:23+00:00
san-benito,100% (18 of 18) precincts reporting,"4,632",927,335,441,490,386,279,228,282,95,107,257,172,139,56,99,59,53,32,70,26,36,17,28,75,26,38,20,23,13,27,24,21,11,9,12,64,18,24,2,11,9,8,4,6,4,"September 14, 2021, 10:09 p.m.",2021-09-15T05:15:23+00:00
san-bernardino,"23.9% (418 of 1,749) precincts reporting","102,050","11,719","12,064","8,907","9,460","3,952","3,747","3,551","6,565","1,716","2,355","2,263","2,025","2,179","1,112","1,497",758,537,698,459,382,733,451,372,846,496,606,437,366,223,326,524,447,199,145,137,156,252,154,165,71,123,65,175,53,66,"September 14, 2021, 10:07 p.m.",2021-09-15T05:15:23+00:00
san-diego,"0% (0 of 1,825) precincts reporting","220,604","56,943","84,882","23,317","23,584","10,624","11,134","11,642","10,374","4,526","4,104","5,485","6,150","6,483","3,177","3,956","1,328","1,975","1,552","1,040","1,311","1,416","1,100",953,"1,215",839,817,874,706,548,353,761,453,564,346,215,630,329,210,258,473,204,312,224,141,120,"September 14, 2021, 10:11 p.m.",2021-09-15T05:15:23+00:00
santa-barbara,26.1% (30 of 115) precincts reporting,"23,573","6,111","4,176","2,564","3,415","1,182","1,158","2,024","1,373",446,601,"2,031",682,392,487,351,219,309,182,155,187,83,242,98,186,199,106,71,120,65,54,96,68,84,58,40,37,45,33,29,16,23,37,29,32,10,"September 14, 2021, 10:07 p.m.",2021-09-15T05:15:23+00:00
statewide,"53.8% (9,789 of 18,185) precincts reporting","1,984,148","474,516","416,964","269,108","209,448","140,377","133,139","128,956","108,832","59,925","59,411","51,267","52,313","42,418","42,306","32,631","31,006","24,889","19,153","17,423","16,677","12,102","15,373","13,769","13,282","12,735","11,405","10,850","9,675","7,057","6,804","6,997","6,459","6,732","4,976","4,541","4,544","4,469","4,050","3,316","2,901","2,712","2,471","2,313","1,849","1,495","September 14, 2021, 10:11 p.m.",2021-09-15T05:15:23+00:00
butte,100% (156 of 156) precincts reporting,"22,457","2,985","1,752","1,587","3,313","3,569",978,"1,060",577,311,541,228,545,242,314,265,811,157,111,588,105,97,164,56,159,49,171,77,174,46,41,63,104,74,37,26,37,170,62,25,20,20,18,35,16,11,"September 14, 2021, 10:16 p.m.",2021-09-15T05:19:19+00:00
calaveras,0% (0 of 29) precincts reporting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"September 14, 2021, 10:16 p.m.",2021-09-15T05:19:19+00:00
mendocino,0% (0 of 250) precincts reporting,"3,439",712,430,412,667,409,262,768,167,92,389,44,152,67,136,98,92,65,26,87,30,14,47,8,37,17,17,15,34,15,10,9,13,32,5,14,6,76,7,44,5,7,6,7,2,0,"September 14, 2021, 10:14 p.m.",2021-09-15T05:19:19+00:00
modoc,85.7% (18 of 21) precincts reporting,"1,403",50,50,32,190,173,17,20,15,16,16,5,36,2,15,4,115,6,6,31,2,1,8,1,4,2,8,11,6,0,0,1,13,1,0,2,0,9,7,1,0,0,0,0,1,0,"September 14, 2021, 10:14 p.m.",2021-09-15T05:19:19+00:00
statewide,"53.9% (9,795 of 18,185) precincts reporting","1,986,078","474,674","417,046","269,172","209,583","140,638","133,191","129,017","108,857","59,939","59,441","51,283","52,338","42,426","42,328","32,648","31,034","24,892","19,160","17,446","16,684","12,109","15,380","13,772","13,291","12,738","11,412","10,858","9,681","7,061","6,805","7,001","6,465","6,736","4,977","4,544","4,545","4,479","4,052","3,319","2,901","2,712","2,471","2,313","1,850","1,496","September 14, 2021, 10:16 p.m.",2021-09-15T05:19:19+00:00
calaveras,0% (0 of 29) precincts reporting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"September 14, 2021, 10:21 p.m.",2021-09-15T05:25:15+00:00
kern,59.7% (434 of 727) precincts reporting,"31,908","2,857","3,142",914,"4,581","1,954",515,589,511,211,297,558,871,298,134,290,492,97,96,259,47,88,90,143,285,128,152,94,126,78,67,157,141,35,26,71,27,76,44,23,30,23,21,33,14,15,"September 14, 2021, 10:17 p.m.",2021-09-15T05:25:15+00:00
san-luis-obispo,24.7% (23 of 93) precincts reporting,"14,984","4,023","2,588","1,122","2,041","1,252",495,"1,115",396,204,372,208,394,300,207,192,201,139,76,134,95,64,98,55,102,202,49,42,107,29,17,42,39,40,38,13,17,22,27,9,9,19,20,17,13,5,"September 14, 2021, 10:21 p.m.",2021-09-15T05:25:15+00:00
shasta,50% (49 of 98) precincts reporting,"16,598","1,185",910,"1,037","2,802","2,084",496,627,291,198,328,111,429,148,245,167,"1,146",101,75,293,43,75,68,35,123,40,74,60,473,34,19,42,52,38,8,33,14,66,54,37,16,23,14,14,8,7,"September 14, 2021, 10:19 p.m.",2021-09-15T05:25:15+00:00
solano,32.6% (61 of 187) precincts reporting,"22,841","4,020","3,906","5,115","2,873","1,966","1,939","1,807","1,063",704,690,432,957,456,344,414,901,210,197,567,240,144,183,150,157,240,203,230,184,67,58,116,55,169,90,54,38,54,120,33,29,19,31,26,49,9,"September 14, 2021, 10:19 p.m.",2021-09-15T05:25:15+00:00
statewide,"54.9% (9,992 of 18,185) precincts reporting","1,993,375","475,059","417,331","269,518","209,946","141,195","133,349","129,107","108,931","60,013","59,490","51,350","52,415","42,489","42,373","32,669","31,144","24,920","19,179","17,483","16,697","12,192","15,396","13,782","13,302","12,755","11,427","10,880","9,784","7,067","6,811","7,010","6,472","6,748","4,984","4,553","4,548","4,485","4,061","3,330","2,906","2,713","2,473","2,314","1,853","1,497","September 14, 2021, 10:21 p.m.",2021-09-15T05:25:15+00:00
calaveras,0% (0 of 29) precincts reporting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"September 14, 2021, 10:26 p.m.",2021-09-15T05:29:19+00:00
imperial,83.6% (183 of 219) precincts reporting,"3,434",477,416,658,245,150,276,123,219,79,85,379,202,66,20,63,42,14,49,19,21,26,14,23,34,80,39,38,31,25,51,35,128,8,8,7,15,26,21,7,6,7,5,4,1,2,"September 14, 2021, 10:26 p.m.",2021-09-15T05:29:19+00:00
riverside,85.6% (653 of 763) precincts reporting,"163,161","19,231","19,542","13,153","12,738","6,560","7,045","4,254","4,852","2,847","3,050","4,182","3,990","2,063","1,292","3,398","1,667",824,773,519,597,"1,420",786,544,999,829,913,596,540,372,674,691,643,266,292,278,209,277,306,149,141,121,99,129,108,88,"September 14, 2021, 10:25 p.m.",2021-09-15T05:29:19+00:00
statewide,"55.2% (10,037 of 18,185) precincts reporting","1,998,653","475,307","417,518","269,710","210,108","141,440","133,480","129,188","109,055","60,094","59,541","51,512","52,497","42,530","42,406","32,697","31,207","24,939","19,197","17,511","16,723","12,271","15,409","13,801","13,313","12,807","11,460","10,893","9,804","7,075","6,860","7,019","6,498","6,753","5,019","4,567","4,557","4,499","4,076","3,334","2,912","2,716","2,477","2,316","1,866","1,506","September 14, 2021, 10:26 p.m.",2021-09-15T05:29:19+00:00
tehama,78.8% (26 of 33) precincts reporting,"3,385",165,127,107,434,424,80,68,35,25,29,12,72,22,13,17,135,8,4,92,8,7,5,5,25,4,18,13,21,3,2,6,15,7,5,16,1,29,8,2,1,3,0,2,1,0,"September 14, 2021, 10:24 p.m.",2021-09-15T05:29:19+00:00
ventura,0% (0 of 697) precincts reporting,"63,488","10,484","10,640","5,264","4,855","2,427","2,379","2,942","2,929",905,"1,586","1,960","1,244",965,882,630,494,893,341,251,292,276,371,375,330,"1,742",451,444,168,112,213,174,123,105,144,77,104,68,70,63,17,87,56,40,32,116,"September 14, 2021, 10:23 p.m.",2021-09-15T05:29:19+00:00
yolo,96.9% (31 of 32) precincts reporting,"8,192","2,859","3,263","1,984",988,"1,162",611,"1,784",577,240,571,218,271,208,392,195,316,135,143,403,137,52,111,73,48,32,30,44,59,18,8,24,57,89,18,21,19,32,19,12,9,26,21,15,8,4,"September 14, 2021, 10:22 p.m.",2021-09-15T05:29:19+00:00
calaveras,0% (0 of 29) precincts reporting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"September 14, 2021, 10:31 p.m.",2021-09-15T05:35:20+00:00
fresno,0% (0 of 279) precincts reporting,"67,736","6,436","9,623","3,761","5,833","2,952","2,578","2,084","2,152",937,794,"1,688","1,280","1,089",487,629,845,258,421,333,167,399,324,563,333,217,184,191,221,154,142,174,190,94,98,210,96,92,169,55,160,43,45,86,75,28,"September 14, 2021, 10:31 p.m.",2021-09-15T05:35:20+00:00
san-mateo,0% (0 of 338) precincts reporting,"26,833","16,648","8,327","7,573","5,531","2,274","4,693","3,772","3,357","1,916",962,"1,019","1,093",996,"1,125","1,011",368,414,608,223,574,112,385,342,207,170,278,136,193,119,319,101,75,174,195,183,86,66,28,59,44,42,61,34,65,31,"September 14, 2021, 10:31 p.m.",2021-09-15T05:35:20+00:00
stanislaus,100% (87 of 87) precincts reporting,"34,149","2,626","5,231","3,854","4,235","2,298","1,283",797,719,424,285,581,904,281,183,302,"1,093",97,171,647,128,150,110,142,236,129,207,450,155,95,194,81,110,56,188,165,55,44,168,33,30,18,13,32,43,14,"September 14, 2021, 10:31 p.m.",2021-09-15T05:35:20+00:00
statewide,"55.2% (10,037 of 18,185) precincts reporting","2,009,453","475,687","417,795","269,885","210,484","141,901","133,766","129,254","109,179","60,221","59,585","51,662","52,560","42,654","42,437","32,746","31,241","24,963","19,242","17,532","16,734","12,448","15,433","13,818","13,335","12,822","11,480","10,915","9,822","7,102","6,885","7,034","6,520","6,758","5,033","4,611","4,567","4,506","4,084","3,341","2,946","2,719","2,480","2,322","1,879","1,508","September 14, 2021, 10:31 p.m.",2021-09-15T05:35:20+00:00
calaveras,100% (29 of 29) precincts reporting,"7,991",402,927,271,875,805,152,179,54,44,168,12,153,27,47,74,194,26,16,153,20,67,12,11,103,8,34,22,20,11,37,7,51,21,7,9,9,9,10,1,4,9,2,2,4,0,"September 14, 2021, 10:35 p.m.",2021-09-15T05:39:21+00:00
san-francisco,99.3% (607 of 611) precincts reporting,"19,416","20,072","10,923","6,535","3,460","2,672","3,992","7,521","3,513","1,462","1,130",854,"1,330","1,542","2,300",586,263,"1,394",679,210,951,167,692,408,219,476,520,140,341,124,203,124,54,256,168,93,105,98,50,129,57,54,108,54,43,30,"September 14, 2021, 10:35 p.m.",2021-09-15T05:39:21+00:00
santa-barbara,40% (46 of 115) precincts reporting,"24,411","6,165","4,209","2,582","3,447","1,212","1,177","2,030","1,391",455,612,"2,068",694,396,494,356,223,314,184,157,189,93,244,100,191,203,109,72,121,69,54,98,73,85,58,40,37,45,33,31,16,24,38,30,32,10,"September 14, 2021, 10:35 p.m.",2021-09-15T05:39:21+00:00
statewide,"56.5% (10,274 of 18,185) precincts reporting","2,019,694","476,498","419,009","270,306","211,484","142,838","134,086","129,558","109,345","60,345","59,800","51,754","52,770","42,738","42,546","32,841","31,450","25,028","19,280","17,692","16,767","12,536","15,472","13,843","13,444","12,851","11,529","10,943","9,852","7,123","6,930","7,047","6,577","6,782","5,044","4,628","4,579","4,518","4,098","3,351","2,952","2,732","2,486","2,328","1,884","1,509","September 14, 2021, 10:35 p.m.",2021-09-15T05:39:21+00:00
contra-costa,0% (0 of 958) precincts reporting,"57,531","21,730","12,011","14,213","9,136","4,627","6,538","4,838","5,413","3,096","2,145","1,551","2,431","2,070","2,599","1,328","1,464",714,675,513,841,317,941,918,428,572,402,285,381,196,204,189,136,320,135,109,206,131,302,139,91,62,82,53,60,49,"September 14, 2021, 10:38 p.m.",2021-09-15T05:45:14+00:00
humboldt,0% (0 of 47) precincts reporting,"7,548","1,692",770,"1,024",490,703,705,"1,464",334,197,464,31,335,140,530,201,224,121,84,162,127,59,151,20,81,25,55,42,99,21,11,19,35,62,19,17,16,101,27,29,10,23,9,12,6,5,"September 14, 2021, 10:41 p.m.",2021-09-15T05:45:14+00:00
orange,"100% (1,801 of 1,801) precincts reporting","288,115","44,330","43,647","20,161","22,625","13,912","12,837","6,465","8,036","10,169","3,081","4,155","4,162","3,773","2,597","3,060","1,339","1,625","2,639",642,"1,454","1,860",803,"1,341","1,321",762,"1,926",967,792,"1,933","1,033",701,489,424,586,909,658,243,226,280,732,325,193,226,347,167,"September 14, 2021, 10:41 p.m.",2021-09-15T05:45:14+00:00
placer,57.4% (152 of 265) precincts reporting,"31,278","4,107","6,490","2,543","2,584","10,040",881,"1,854",526,362,530,141,606,336,314,337,"2,150",212,119,664,103,237,119,118,92,54,82,73,127,48,19,35,57,75,28,27,56,52,26,59,13,31,24,16,13,3,"September 14, 2021, 10:39 p.m.",2021-09-15T05:45:14+00:00
statewide,"57.5% (10,462 of 18,185) precincts reporting","2,054,976","478,922","420,974","271,748","212,959","144,688","135,164","130,132","110,066","61,099","60,077","52,105","53,123","43,055","42,793","33,040","31,687","25,136","19,417","17,766","16,879","13,031","15,559","13,943","13,506","12,966","11,670","11,004","9,928","7,241","7,022","7,087","6,610","6,831","5,083","4,675","4,618","4,544","4,142","3,383","2,994","2,741","2,494","2,341","1,910","1,515","September 14, 2021, 10:41 p.m.",2021-09-15T05:45:14+00:00
yuba,100% (36 of 36) precincts reporting,"4,998",494,553,239,708,"1,064",169,150,101,57,141,58,150,26,46,59,147,12,15,151,16,21,31,18,42,72,29,11,21,9,12,10,27,19,4,9,8,50,14,1,4,7,3,9,6,3,"September 14, 2021, 10:39 p.m.",2021-09-15T05:45:14+00:00
el-dorado,100% (103 of 103) precincts reporting,"22,722","2,334","3,853","1,455","2,028","5,910",662,"1,044",345,247,460,55,479,275,150,257,"1,704",156,104,382,65,117,62,37,81,24,71,67,85,33,14,36,40,38,32,27,36,38,20,16,22,17,23,15,11,2,"September 14, 2021, 10:45 p.m.",2021-09-15T05:49:16+00:00
sonoma,11.1% (36 of 324) precincts reporting,"19,664","8,421","4,577","5,209","3,351","2,093","2,253","3,494","1,685",884,"1,081",539,879,654,953,555,358,405,328,294,213,132,359,125,218,119,167,106,161,78,37,63,207,123,95,37,69,89,70,58,22,26,46,30,14,11,"September 14, 2021, 10:45 p.m.",2021-09-15T05:49:16+00:00
statewide,"57.7% (10,487 of 18,185) precincts reporting","2,056,728","478,965","421,048","271,766","213,017","145,005","135,176","130,147","110,073","61,105","60,081","52,107","53,138","43,059","42,796","33,045","31,729","25,140","19,420","17,772","16,880","13,064","15,563","13,943","13,513","12,966","11,674","11,005","9,934","7,242","7,022","7,089","6,614","6,833","5,083","4,675","4,621","4,544","4,143","3,384","2,995","2,743","2,494","2,341","1,910","1,516","September 14, 2021, 10:45 p.m.",2021-09-15T05:49:16+00:00
alpine,100% (5 of 5) precincts reporting,155,25,13,16,3,13,12,5,1,3,5,1,8,0,7,3,14,0,4,3,0,0,1,1,16,0,0,1,0,1,1,0,1,0,0,0,0,1,2,0,0,2,0,0,0,0,"September 14, 2021, 10:49 p.m.",2021-09-15T05:55:18+00:00
madera,100% (72 of 72) precincts reporting,"13,611",693,"1,624",524,"1,141",524,268,453,169,91,510,266,219,89,52,84,252,36,39,94,24,107,50,44,38,153,54,55,40,27,59,35,71,14,27,16,13,31,34,5,4,14,9,8,3,1,"September 14, 2021, 10:49 p.m.",2021-09-15T05:55:18+00:00
statewide,"57.8% (10,502 of 18,185) precincts reporting","2,057,297","478,976","421,061","271,779","213,027","145,035","135,187","130,147","110,074","61,108","60,097","52,107","53,150","43,059","42,799","33,048","31,734","25,140","19,423","17,775","16,881","13,072","15,564","13,943","13,516","12,970","11,674","11,008","9,934","7,242","7,022","7,090","6,616","6,833","5,084","4,675","4,621","4,544","4,143","3,384","2,995","2,744","2,494","2,341","1,910","1,516","September 14, 2021, 10:49 p.m.",2021-09-15T05:55:18+00:00
lake,0% (0 of 70) precincts reporting,"1,907",277,196,232,495,317,142,145,61,32,269,21,85,29,39,36,56,23,14,38,14,48,18,4,19,6,9,8,9,8,16,10,7,13,3,2,6,12,5,4,1,5,0,3,2,2,"September 14, 2021, 10:56 p.m.",2021-09-15T05:59:22+00:00
los-angeles,"100% (2,799 of 2,799) precincts reporting","398,355","106,798","91,776","81,814","31,370","19,562","37,318","29,778","28,879","13,985","22,785","14,851","9,188","8,949","12,465","5,468","3,129","10,298","5,275","1,980","4,737","3,006","3,175","2,854","2,538","3,117","2,016","3,400","1,865","1,228","1,432","1,384","1,200","2,020","1,462",924,876,850,875,996,321,768,643,566,378,380,"September 14, 2021, 10:53 p.m.",2021-09-15T05:59:22+00:00
san-diego,"0% (0 of 1,825) precincts reporting","229,759","58,154","85,781","23,470","24,041","10,919","11,290","11,699","10,746","4,642","4,144","6,047","6,227","6,847","3,209","4,086","1,348","2,002","1,581","1,057","1,315","1,592","1,155",973,"1,242",847,829,896,712,573,365,793,468,569,352,219,674,339,211,273,517,209,336,233,145,127,"September 14, 2021, 10:53 p.m.",2021-09-15T05:59:22+00:00
san-joaquin,100% (269 of 269) precincts reporting,"36,105","4,216","5,322","4,356","4,811","2,475","1,894","1,091","1,452",664,534,645,961,475,223,594,956,118,241,699,197,151,171,286,255,198,285,537,138,94,97,92,127,88,72,50,45,67,192,44,20,40,19,28,22,17,"September 14, 2021, 10:52 p.m.",2021-09-15T05:59:22+00:00
statewide,"59.2% (10,759 of 18,185) precincts reporting","2,074,173","481,006","422,367","272,665","213,851","145,823","136,148","130,503","110,758","61,556","60,441","53,004","53,334","43,583","42,915","33,245","31,843","25,217","19,532","17,829","16,965","13,421","15,660","13,984","13,569","13,105","11,757","11,136","9,989","7,297","7,082","7,145","6,660","6,860","5,141","4,703","4,682","4,566","4,178","3,411","3,049","2,757","2,524","2,358","1,926","1,525","September 14, 2021, 10:56 p.m.",2021-09-15T05:59:22+00:00
