county,yes_total,yes_percent,no_total,no_percent,updated,download_timestamp
Merced,0,0.0,0,0.0,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
Modoc,15561,47.8,16969,52.2,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
Mono,0,0.0,0,0.0,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
Monterey,0,0.0,0,0.0,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
Napa,0,0.0,0,0.0,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
Nevada,10308,28.4,26011,71.6,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
Orange,15780,40.6,23080,59.4,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
Placer,0,0.0,0,0.0,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
Plumas,0,0.0,0,0.0,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
Riverside,0,0.0,0,0.0,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
Sacramento,0,0.0,0,0.0,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
San Benito,99115,34.1,191699,65.9,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
San Bernardino,5678,38.7,8978,61.3,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
San Diego,0,0.0,0,0.0,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
San Francisco,319033,39.4,491347,60.6,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
San Joaquin,0,0.0,0,0.0,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
San Luis Obispo,0,0.0,0,0.0,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
San Mateo,39857,19.1,168578,80.9,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
Santa Barbara,31643,32.4,65904,67.6,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
Santa Clara,98157,21.9,349724,78.1,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
Santa Cruz,0,0.0,0,0.0,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
Shasta,0,0.0,0,0.0,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
Sierra,0,0.0,0,0.0,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
Siskiyou,0,0.0,0,0.0,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
Solano,0,0.0,0,0.0,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
Sonoma,30846,21.6,111874,78.4,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
Stanislaus,0,0.0,0,0.0,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
Statewide,1140052,27.8,2958154,72.2,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
Sutter,0,0.0,0,0.0,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
Tehama,0,0.0,0,0.0,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
Trinity,0,0.0,0,0.0,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
Tulare,0,0.0,0,0.0,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
Tuolumne,0,0.0,0,0.0,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
Ventura,0,0.0,0,0.0,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
Yolo,0,0.0,0,0.0,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
Yuba,0,0.0,0,0.0,"September 14, 2021, 8:11 p.m.",2021-09-15T03:18:57+00:00
Alameda,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Alpine,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Amador,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Butte,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Calaveras,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Colusa,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Contra Costa,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Del Norte,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
El Dorado,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Fresno,71820,46.4,83007,53.6,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Glenn,4100,68.4,1898,31.6,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Humboldt,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Imperial,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Inyo,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Kern,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Kings,11562,60.3,7621,39.7,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Lake,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Lassen,5573,81.7,1251,18.3,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Los Angeles,5573,81.7,1251,18.3,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Madera,438810,23.7,1414354,76.3,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Marin,15904,56.7,12124,43.3,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Mariposa,14029,15.1,78866,84.9,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Mendocino,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Merced,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Modoc,15561,47.8,16969,52.2,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Mono,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Monterey,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Napa,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Nevada,10308,28.4,26011,71.6,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Orange,15780,40.6,23080,59.4,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Placer,299711,41.7,419587,58.3,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Plumas,51618,48.4,55029,51.6,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Riverside,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Sacramento,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
San Benito,99115,34.1,191699,65.9,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
San Bernardino,5678,38.7,8978,61.3,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
San Diego,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
San Francisco,319033,39.4,491347,60.6,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
San Joaquin,30011,12.2,215521,87.8,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
San Luis Obispo,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
San Mateo,39857,19.1,168578,80.9,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Santa Barbara,31643,32.4,65904,67.6,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Santa Clara,98157,21.9,349724,78.1,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Santa Cruz,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Shasta,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Sierra,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Siskiyou,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Solano,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Sonoma,30846,21.6,111874,78.4,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Stanislaus,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Statewide,1611195,30.1,3745169,69.9,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Sutter,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Tehama,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Trinity,2079,54.3,1747,45.7,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Tulare,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Tuolumne,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Ventura,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Yolo,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Yuba,0,0.0,0,0.0,"September 14, 2021, 8:15 p.m.",2021-09-15T03:22:51+00:00
Alameda,49257,15.3,272067,84.7,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Alpine,0,0.0,0,0.0,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Amador,0,0.0,0,0.0,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Butte,0,0.0,0,0.0,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Calaveras,0,0.0,0,0.0,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Colusa,0,0.0,0,0.0,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Contra Costa,0,0.0,0,0.0,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Del Norte,0,0.0,0,0.0,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
El Dorado,0,0.0,0,0.0,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Fresno,71820,46.4,83007,53.6,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Glenn,4100,68.4,1898,31.6,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Humboldt,0,0.0,0,0.0,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Imperial,0,0.0,0,0.0,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Inyo,0,0.0,0,0.0,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Kern,0,0.0,0,0.0,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Kings,11562,60.3,7621,39.7,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Lake,0,0.0,0,0.0,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Lassen,5573,81.7,1251,18.3,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Los Angeles,5573,81.7,1251,18.3,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Madera,438810,23.7,1414354,76.3,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Marin,15904,56.7,12124,43.3,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Mariposa,14029,15.1,78866,84.9,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Mendocino,0,0.0,0,0.0,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Merced,0,0.0,0,0.0,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Modoc,15561,47.8,16969,52.2,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Mono,0,0.0,0,0.0,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Monterey,0,0.0,0,0.0,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Napa,23373,28.3,59090,71.7,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Nevada,10308,28.4,26011,71.6,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Orange,15780,40.6,23080,59.4,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Placer,299711,41.7,419587,58.3,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Plumas,51618,48.4,55029,51.6,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Riverside,5106,62.9,3008,37.1,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Sacramento,212967,45.6,254374,54.4,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
San Benito,99115,34.1,191699,65.9,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
San Bernardino,5678,38.7,8978,61.3,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
San Diego,0,0.0,0,0.0,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
San Francisco,319033,39.4,491347,60.6,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
San Joaquin,30011,12.2,215521,87.8,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
San Luis Obispo,47140,42.1,64816,57.9,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
San Mateo,39857,19.1,168578,80.9,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Santa Barbara,31643,32.4,65904,67.6,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Santa Clara,98157,21.9,349724,78.1,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Santa Cruz,0,0.0,0,0.0,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Shasta,0,0.0,0,0.0,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Sierra,0,0.0,0,0.0,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Siskiyou,0,0.0,0,0.0,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Solano,0,0.0,0,0.0,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Sonoma,30846,21.6,111874,78.4,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Stanislaus,0,0.0,0,0.0,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Statewide,1949038,30.7,4398524,69.3,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Sutter,0,0.0,0,0.0,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Tehama,0,0.0,0,0.0,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Trinity,2079,54.3,1747,45.7,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Tulare,0,0.0,0,0.0,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Tuolumne,0,0.0,0,0.0,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Ventura,0,0.0,0,0.0,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Yolo,0,0.0,0,0.0,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Yuba,0,0.0,0,0.0,"September 14, 2021, 8:19 p.m.",2021-09-15T03:29:28+00:00
Alameda,49257,15.3,272067,84.7,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Alpine,0,0.0,0,0.0,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Amador,0,0.0,0,0.0,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Butte,0,0.0,0,0.0,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Calaveras,0,0.0,0,0.0,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Colusa,0,0.0,0,0.0,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Contra Costa,66509,24.0,210726,76.0,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Del Norte,0,0.0,0,0.0,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
El Dorado,0,0.0,0,0.0,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Fresno,71820,46.4,83007,53.6,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Glenn,4100,68.4,1898,31.6,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Humboldt,0,0.0,0,0.0,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Imperial,0,0.0,0,0.0,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Inyo,2055,47.5,2275,52.5,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Kern,0,0.0,0,0.0,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Kings,11562,60.3,7621,39.7,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Lake,0,0.0,0,0.0,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Lassen,5573,81.7,1251,18.3,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Los Angeles,5573,81.7,1251,18.3,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Madera,438810,23.7,1414354,76.3,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Marin,15904,56.7,12124,43.3,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Mariposa,14029,15.1,78866,84.9,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Mendocino,4209,58.7,2957,41.3,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Merced,5542,30.0,12905,70.0,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Modoc,15561,47.8,16969,52.2,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Mono,0,0.0,0,0.0,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Monterey,0,0.0,0,0.0,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Napa,23373,28.3,59090,71.7,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Nevada,10308,28.4,26011,71.6,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Orange,15780,40.6,23080,59.4,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Placer,299711,41.7,419587,58.3,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Plumas,51618,48.4,55029,51.6,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Riverside,5106,62.9,3008,37.1,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Sacramento,212967,45.6,254374,54.4,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
San Benito,99115,34.1,191699,65.9,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
San Bernardino,5678,38.7,8978,61.3,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
San Diego,0,0.0,0,0.0,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
San Francisco,319033,39.4,491347,60.6,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
San Joaquin,30011,12.2,215521,87.8,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
San Luis Obispo,47140,42.1,64816,57.9,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
San Mateo,39857,19.1,168578,80.9,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Santa Barbara,31643,32.4,65904,67.6,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Santa Clara,98157,21.9,349724,78.1,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Santa Cruz,0,0.0,0,0.0,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Shasta,0,0.0,0,0.0,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Sierra,0,0.0,0,0.0,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Siskiyou,0,0.0,0,0.0,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Solano,29726,30.3,68440,69.7,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Sonoma,30846,21.6,111874,78.4,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Stanislaus,49595,50.0,49604,50.0,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Statewide,2120041,30.7,4781251,69.3,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Sutter,0,0.0,0,0.0,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Tehama,0,0.0,0,0.0,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Trinity,2079,54.3,1747,45.7,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Tulare,0,0.0,0,0.0,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Tuolumne,0,0.0,0,0.0,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Ventura,0,0.0,0,0.0,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Yolo,13367,27.2,35820,72.8,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Yuba,0,0.0,0,0.0,"September 14, 2021, 8:26 p.m.",2021-09-15T03:34:36+00:00
Alameda,49257,15.3,272067,84.7,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Alpine,0,0.0,0,0.0,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Amador,10971,63.1,6411,36.9,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Butte,0,0.0,0,0.0,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Calaveras,0,0.0,0,0.0,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Colusa,0,0.0,0,0.0,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Contra Costa,66509,24.0,210726,76.0,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Del Norte,0,0.0,0,0.0,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
El Dorado,33268,52.7,29906,47.3,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Fresno,71820,46.4,83007,53.6,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Glenn,4100,68.4,1898,31.6,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Humboldt,0,0.0,0,0.0,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Imperial,4798,35.9,8552,64.1,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Inyo,2055,47.5,2275,52.5,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Kern,44938,55.2,36435,44.8,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Kings,11562,60.3,7621,39.7,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Lake,0,0.0,0,0.0,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Lassen,5573,81.7,1251,18.3,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Los Angeles,5573,81.7,1251,18.3,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Madera,438810,23.7,1414354,76.3,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Marin,15904,56.7,12124,43.3,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Mariposa,14029,15.1,78866,84.9,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Mendocino,4209,58.7,2957,41.3,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Merced,5542,30.0,12905,70.0,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Modoc,15561,47.8,16969,52.2,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Mono,0,0.0,0,0.0,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Monterey,0,0.0,0,0.0,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Napa,23373,28.3,59090,71.7,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Nevada,10308,28.4,26011,71.6,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Orange,15780,40.6,23080,59.4,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Placer,299711,41.7,419587,58.3,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Plumas,51618,48.4,55029,51.6,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Riverside,5106,62.9,3008,37.1,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Sacramento,212967,45.6,254374,54.4,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
San Benito,99115,34.1,191699,65.9,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
San Bernardino,5678,38.7,8978,61.3,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
San Diego,131349,42.1,180308,57.9,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
San Francisco,319033,39.4,491347,60.6,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
San Joaquin,30011,12.2,215521,87.8,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
San Luis Obispo,47140,42.1,64816,57.9,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
San Mateo,39857,19.1,168578,80.9,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Santa Barbara,31643,32.4,65904,67.6,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
Santa Clara,98157,21.9,349724,78.1,"September 14, 2021, 8:31 p.m.",2021-09-15T03:37:06+00:00
